x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
478.117,156.039,477.623,380.091,294.063,374.424,236.352,627.474,391.798,656.224,633.361,380.034,730.934,598.749,650.519,662.019,472.205,719.653,380.156,719.668,,,,,564.105,719.684,,,,,437.696,121.439,518.204,126.986,386.007,173.182,564.113,167.433,,,,,,,,,,,,
506.661,173.204,489.523,357.273,305.426,368.647,259.484,661.86,449.106,535.623,667.989,351.546,759.879,627.408,679.378,569.736,,,,,,,,,,,,,,,472.228,138.61,535.531,144.201,414.601,161.72,576.051,161.788,,,,,,,,,,,,
569.694,207.395,552.743,357.249,368.523,357.167,294.07,662.073,431.938,518.206,719.458,357.046,817.28,621.962,719.659,673.455,541.195,719.647,,,,,,,,,,,,,529.409,161.414,604.552,161.567,472.206,178.725,656.148,190.272,,,,,,,,,,,,
495.174,161.883,495.176,362.91,316.902,357.159,224.953,610.299,311.141,661.655,667.826,374.353,753.804,621.544,667.922,621.6,,,,,,,,,,,,,,,466.443,138.5,529.88,132.844,414.533,161.899,575.849,167.401,,,,,,,,,,,,
558.513,178.741,563.962,362.842,385.601,362.859,305.346,546.932,293.785,616.005,725.211,357.209,799.816,575.911,759.717,627.539,564.076,719.637,454.974,719.656,,,,,644.793,719.644,,,,,523.834,144.406,587.214,149.879,472.184,167.267,627.595,161.904,,,,,,,,,,,,
489.601,178.72,489.568,368.596,311.239,362.777,288.0,656.107,449.078,661.786,667.811,379.964,759.568,616.155,696.545,621.861,495.169,719.649,408.889,719.654,,,,,,,,,,,460.736,150.052,529.744,150.077,403.172,178.746,575.676,178.708,,,,,,,,,,,,
570.135,167.25,564.261,357.183,385.802,357.073,270.806,616.198,443.575,564.057,736.843,357.134,805.839,581.372,759.848,621.968,,,,,,,,,,,,,,,529.853,132.746,610.228,132.772,483.449,161.778,656.11,161.857,,,,,,,,,,,,
535.677,173.168,529.641,368.73,351.324,368.52,293.909,610.089,478.094,667.954,702.2,374.386,788.43,587.188,707.858,662.093,524.077,719.665,420.389,719.64,,,,,,,,,,,512.454,149.906,575.744,150.1,454.992,173.074,621.592,178.889,,,,,,,,,,,,
529.92,201.604,529.652,357.056,351.358,351.4,293.662,615.815,345.444,581.624,707.993,357.16,765.664,575.818,708.017,621.796,524.086,719.621,431.658,719.64,,,,,615.881,719.64,,,,,495.289,155.948,570.08,155.971,443.507,173.192,615.965,167.526,,,,,,,,,,,,
523.678,196.047,512.271,374.289,328.331,362.952,293.561,661.642,477.802,661.954,673.642,379.927,759.715,604.401,719.392,621.977,518.161,719.652,431.603,719.687,,,,,,,,,,,478.168,155.727,558.291,155.657,426.205,167.516,593.054,167.411,,,,,,,,,,,,
575.557,167.238,569.836,351.538,391.45,345.873,293.562,615.859,483.698,495.125,742.594,357.252,811.534,581.528,759.71,627.399,,,,,,,,,,,,,,,535.399,132.817,615.809,132.809,483.662,161.669,661.868,161.672,,,,,,,,,,,,
529.929,167.409,523.782,385.599,340.013,380.079,282.408,661.927,477.647,581.368,713.73,385.597,788.546,610.159,748.089,656.125,,,,,,,,,,,,,,,495.22,138.55,570.129,144.211,437.679,167.29,615.918,167.414,,,,,,,,,,,,
564.161,201.536,541.325,374.312,368.6,357.11,213.333,570.006,328.268,575.456,713.755,380.075,799.727,592.937,696.44,661.692,,,,,,,,,,,,,,,524.07,156.011,592.896,155.974,472.188,173.167,633.26,178.87,,,,,,,,,,,,
449.293,207.609,443.504,385.714,282.259,385.837,207.35,627.701,437.638,719.562,621.65,380.211,708.132,598.747,604.441,661.871,,,,,,,,,,,,,,,420.378,167.343,483.939,161.803,351.597,196.168,529.984,190.407,,,,,,,,,,,,
524.004,207.757,518.112,345.65,339.695,345.72,253.776,615.806,374.428,627.516,685.013,340.106,759.678,592.99,673.624,604.388,,,,,,,,,,,,,,,483.434,167.325,564.137,161.651,431.592,195.828,610.286,178.871,,,,,,,,,,,,
529.969,178.738,512.424,380.086,339.628,357.249,299.921,633.366,512.322,478.002,679.238,385.828,771.354,610.274,719.667,656.187,,,,,,,,,,,,,,,489.606,149.847,570.118,150.045,437.431,173.006,615.616,173.142,,,,,,,,,,,,
506.77,196.035,500.997,351.543,339.695,345.609,253.738,615.715,345.928,661.776,668.032,374.461,748.272,621.616,673.573,627.439,489.48,719.666,391.705,719.705,,,,,,,,,,,472.198,155.736,535.467,155.681,414.685,167.533,581.511,167.236,,,,,,,,,,,,
569.816,201.738,558.379,362.92,380.016,362.889,293.884,661.996,432.0,621.947,719.671,357.236,834.632,621.773,742.508,673.492,529.929,719.653,437.859,719.664,,,,,627.558,719.688,,,,,529.539,155.995,610.074,156.011,477.695,178.842,656.195,190.337,,,,,,,,,,,,
524.107,178.912,495.301,374.382,316.967,362.807,247.936,621.975,339.995,506.577,667.737,380.114,748.345,592.984,627.605,661.59,,,,,,,,,,,,,,,483.96,150.143,564.273,155.651,432.047,173.093,610.175,195.825,,,,,,,,,,,,
558.542,184.587,523.586,380.223,345.518,362.889,345.735,627.665,615.868,529.806,685.086,385.814,771.394,616.182,714.014,656.234,523.699,719.653,,,,,,,610.232,719.636,,,,,523.697,155.472,581.657,155.704,443.649,184.495,621.511,184.506,,,,,,,,,,,,
575.916,207.399,552.763,345.937,379.973,345.67,293.653,627.632,397.525,575.841,719.524,345.936,782.718,615.784,673.604,667.819,529.744,719.647,460.678,719.651,,,,,,,,,,,541.29,161.422,621.673,161.828,483.684,167.402,662.008,201.561,,,,,,,,,,,,
564.064,167.443,552.605,351.344,374.386,351.271,299.585,667.516,420.261,524.128,719.717,351.294,851.89,633.264,748.287,558.304,,,,,,,,,,,,,,,523.814,132.855,592.948,132.856,472.194,167.488,638.948,167.292,,,,,,,,,,,,
564.014,184.448,547.044,345.921,368.613,351.263,299.906,667.607,409.003,523.871,719.649,345.867,845.809,650.329,754.02,529.622,,,,,,,,,,,,,,,523.798,144.36,592.861,144.388,472.12,167.513,633.324,167.343,,,,,,,,,,,,
569.946,161.541,569.613,357.209,385.839,357.209,270.766,621.803,437.699,564.06,742.402,357.104,805.742,575.873,759.861,621.895,,,,,,,,,,,,,,,529.66,121.498,610.062,121.529,478.113,161.68,650.498,167.254,,,,,,,,,,,,
489.319,161.339,500.924,351.592,333.819,345.868,247.812,621.521,334.148,610.118,673.465,374.238,748.181,621.665,667.929,622.028,,,,,,,,,,,,,,,454.829,126.995,529.464,121.238,414.565,161.716,575.729,161.444,,,,,,,,,,,,
564.054,161.586,558.347,351.476,374.457,351.458,294.01,661.876,414.74,570.107,725.379,351.391,851.826,621.655,731.012,581.519,,,,,,,,,,,,,,,523.778,127.031,592.953,127.036,472.178,172.974,638.905,167.264,,,,,,,,,,,,
500.965,190.305,500.998,351.499,339.58,345.625,253.668,615.84,345.815,661.686,673.38,374.313,748.2,621.675,673.465,627.41,489.562,719.67,,,,,,,,,,,,,472.057,155.538,529.969,155.567,414.528,167.348,576.04,167.334,,,,,,,,,,,,
564.281,195.895,546.993,374.388,374.354,362.789,219.209,570.155,345.553,575.923,713.951,380.117,800.02,598.605,696.589,661.692,,,,,,,,,,,,,,,524.146,155.849,598.684,155.794,477.701,184.546,644.638,184.595,,,,,,,,,,,,
506.769,196.17,500.95,351.584,339.63,345.64,253.717,615.766,351.34,661.774,673.384,379.926,748.327,621.658,673.665,627.349,489.368,719.667,391.781,719.706,,,,,,,,,,,472.188,155.834,535.41,155.772,414.614,167.437,581.556,161.752,,,,,,,,,,,,
569.802,201.841,552.764,362.964,374.306,368.562,293.657,662.049,426.099,627.501,719.693,357.274,828.682,621.873,731.017,673.507,529.738,719.66,437.662,719.669,,,,,,,,,,,529.525,156.051,610.028,161.392,477.692,178.868,656.106,195.992,,,,,,,,,,,,
506.691,184.529,489.545,362.892,311.184,357.19,253.917,638.991,385.724,661.866,668.007,374.428,753.764,621.673,685.039,627.352,483.532,719.662,385.812,719.675,,,,,,,,,,,472.205,149.916,535.576,149.975,408.93,161.583,581.481,161.859,,,,,,,,,,,,
477.781,196.083,477.636,385.654,299.425,374.418,224.829,621.821,339.88,667.934,638.946,385.743,713.807,616.135,541.282,719.583,472.291,719.687,,,,,,,,,,,,,437.461,155.96,506.765,155.736,385.774,184.479,552.761,173.028,,,,,,,,,,,,
564.258,196.149,546.855,374.352,374.247,357.209,213.498,570.166,340.023,575.72,713.796,380.095,799.929,598.584,696.477,661.672,,,,,,,,,,,,,,,524.156,155.963,593.05,155.971,477.592,173.177,638.87,184.547,,,,,,,,,,,,
477.791,190.268,477.655,380.193,294.194,374.286,224.868,621.523,339.797,667.845,638.901,385.633,714.008,610.222,638.995,661.92,472.266,719.672,374.275,719.695,,,,,,,,,,,437.504,155.687,512.293,155.483,385.96,178.879,558.307,167.491,,,,,,,,,,,,
529.48,207.67,518.258,345.771,339.901,351.336,259.373,616.041,368.649,627.62,690.725,340.108,765.496,592.944,685.004,604.359,,,,,,,,,,,,,,,483.674,167.293,569.703,161.619,431.825,190.396,615.831,184.53,,,,,,,,,,,,
512.452,201.508,495.276,368.671,322.686,357.277,253.859,627.613,454.943,558.39,667.912,380.02,759.762,610.175,696.558,656.149,489.581,719.634,,,,,,,,,,,,,477.724,155.902,541.19,155.955,420.47,178.752,587.174,184.593,,,,,,,,,,,,
472.031,190.324,466.378,385.543,293.838,380.119,224.92,627.503,391.771,633.138,627.566,380.206,713.657,610.134,627.54,650.496,,,,,,,,,,,,,,,431.793,155.752,495.208,155.56,379.924,190.288,541.104,178.751,,,,,,,,,,,,
523.951,173.142,500.841,374.316,322.694,357.194,248.001,621.938,345.544,529.467,667.696,380.084,748.304,592.875,627.621,661.614,,,,,,,,,,,,,,,483.823,149.837,564.143,155.489,431.916,172.992,610.087,190.255,,,,,,,,,,,,
489.559,201.624,495.146,362.916,311.088,351.539,248.096,661.751,299.616,535.407,667.988,374.329,748.076,621.803,667.695,627.382,,,,,,,,,,,,,,,460.719,155.92,529.773,156.046,408.859,167.504,575.91,173.068,,,,,,,,,,,,
563.988,201.908,546.963,362.842,374.279,362.897,293.684,644.647,339.666,661.841,719.697,357.091,834.608,621.664,753.873,673.651,529.811,719.647,437.496,719.675,,,,,627.611,719.682,,,,,523.755,161.365,587.301,161.37,466.289,173.156,638.998,173.174,,,,,,,,,,,,
524.086,201.594,518.065,374.222,339.918,351.583,195.889,569.88,414.611,530.027,679.35,380.108,759.532,587.251,650.498,661.613,,,,,,,,,,,,,,,483.86,161.318,564.128,156.03,437.386,178.909,604.551,190.186,,,,,,,,,,,,
535.594,202.039,529.565,345.801,351.448,345.875,288.012,621.501,437.483,656.211,707.808,345.633,794.177,610.298,707.903,610.056,530.025,719.654,437.848,719.661,,,,,627.532,719.657,,,,,500.821,161.631,575.702,161.423,437.923,190.27,621.67,173.156,,,,,,,,,,,,
529.756,173.056,523.828,385.683,345.448,380.18,293.905,667.436,489.44,621.625,702.281,385.588,788.436,610.045,748.106,655.991,524.163,719.656,,,,,,,,,,,,,489.578,144.387,569.972,149.878,437.742,172.978,615.828,173.118,,,,,,,,,,,,
529.752,207.336,512.375,385.586,333.978,380.127,282.207,656.028,489.474,661.819,673.49,385.596,765.576,610.231,707.855,661.64,523.676,719.698,,,,,,,,,,,,,489.374,161.71,569.947,161.673,432.111,190.413,615.762,195.976,,,,,,,,,,,,
541.274,155.907,541.123,357.073,357.266,351.461,299.532,650.422,362.94,483.803,713.716,357.092,777.012,581.374,719.603,621.739,,,,,,,,,,,,,,,518.05,121.229,575.851,121.191,466.414,161.537,621.669,161.4,,,,,,,,,,,,
495.18,161.46,495.215,357.192,322.624,351.48,230.669,610.262,316.948,661.637,667.892,368.598,753.993,638.897,707.812,575.989,478.121,719.641,385.903,719.686,,,,,,,,,,,471.971,121.455,529.9,121.527,414.627,161.479,575.9,167.201,,,,,,,,,,,,
564.231,167.367,541.175,374.325,357.111,374.377,299.75,661.711,431.921,483.665,713.891,374.285,800.257,598.591,753.793,644.659,,,,,,,,,,,,,,,524.074,132.847,598.64,144.282,472.233,161.821,627.675,167.528,,,,,,,,,,,,
535.659,201.943,524.153,345.829,345.671,351.305,276.571,621.474,414.613,644.69,707.709,345.659,788.53,604.335,707.784,604.477,529.56,719.654,432.035,719.68,,,,,621.938,719.653,,,,,500.834,161.6,575.609,156.051,437.86,190.321,621.489,167.46,,,,,,,,,,,,
524.191,190.257,518.201,351.575,340.061,345.919,253.81,575.922,299.795,621.692,685.035,357.219,759.687,581.386,690.751,621.629,506.65,719.634,397.489,719.635,,,,,604.429,719.641,,,,,483.923,155.575,564.264,155.499,437.393,167.303,604.357,161.811,,,,,,,,,,,,
518.004,195.989,523.698,362.867,345.689,345.812,219.196,535.632,518.193,489.513,685.003,380.203,759.896,581.65,661.803,656.194,,,,,,,,,,,,,,,478.027,155.919,546.94,155.988,432.041,184.547,598.778,195.898,,,,,,,,,,,,
489.468,173.057,489.551,368.579,311.134,362.788,287.858,656.02,443.559,661.837,667.84,379.93,754.23,621.471,684.935,621.811,495.278,719.648,408.931,719.653,,,,,,,,,,,460.54,149.845,529.69,149.863,403.063,178.793,575.595,178.763,,,,,,,,,,,,
523.74,196.132,506.744,368.669,328.339,362.943,293.635,656.296,478.128,661.86,673.652,374.339,753.731,575.846,719.434,621.748,523.699,719.651,431.78,719.668,,,,,615.905,719.672,,,,,483.416,155.77,558.324,155.68,426.224,167.515,598.614,167.314,,,,,,,,,,,,
495.098,161.86,489.558,374.301,305.492,379.913,247.524,650.56,339.591,621.996,667.73,362.969,714.004,627.691,581.499,615.705,,,,,,,,,,,,,,,466.299,132.905,529.881,132.825,408.989,167.405,575.88,167.212,,,,,,,,,,,,
558.302,230.471,541.154,351.503,374.272,345.81,247.777,627.432,477.795,552.795,714.054,351.563,805.855,621.746,708.227,673.399,523.887,719.654,426.03,719.645,,,,,616.144,719.693,,,,,518.283,184.581,587.348,178.937,466.309,196.119,650.372,201.586,,,,,,,,,,,,
541.138,207.356,529.601,345.813,351.399,351.282,293.783,621.559,437.68,661.752,707.904,345.603,799.787,615.787,708.124,604.327,535.39,719.656,443.509,719.671,,,,,633.234,719.643,,,,,500.94,161.849,575.777,161.468,437.907,195.919,621.746,167.5,,,,,,,,,,,,
512.511,167.348,512.435,374.354,333.921,368.594,253.589,650.345,339.875,598.637,673.68,374.333,725.236,639.005,592.895,581.566,,,,,,,,,,,,,,,477.786,138.473,541.256,132.833,431.601,167.379,593.047,167.329,,,,,,,,,,,,
529.606,161.664,523.682,351.573,345.7,340.011,265.099,535.505,524.008,437.547,679.224,380.194,759.964,604.35,690.784,655.977,,,,,,,,,,,,,,,489.488,127.139,569.798,132.795,437.649,161.821,615.674,167.428,,,,,,,,,,,,
518.255,201.888,495.196,380.02,322.615,374.417,259.419,639.067,477.613,661.875,667.792,380.149,759.648,610.19,696.515,661.606,518.0,719.661,,,,,,,,,,,,,478.089,161.436,552.75,161.581,426.131,190.317,598.653,196.18,,,,,,,,,,,,
575.82,207.517,563.974,379.96,385.771,357.239,294.037,621.678,385.903,535.576,725.211,385.65,800.205,598.625,707.676,661.807,,,,,,,,,,,,,,,541.21,161.827,621.527,167.343,489.352,184.575,662.067,201.552,,,,,,,,,,,,
563.989,190.211,535.388,345.72,357.047,345.752,294.036,644.646,437.834,483.844,713.655,345.714,782.669,592.974,679.213,661.989,,,,,,,,,,,,,,,523.862,150.026,592.901,155.502,466.383,161.85,633.337,167.505,,,,,,,,,,,,
576.025,196.133,552.577,345.549,374.279,339.984,288.101,615.712,431.616,380.119,719.632,345.946,771.411,598.785,667.934,667.809,,,,,,,,,,,,,,,552.675,155.529,621.829,161.321,483.88,161.594,662.145,201.521,,,,,,,,,,,,
529.553,161.607,523.69,351.504,345.775,339.993,270.835,535.444,523.767,437.556,679.205,380.118,760.003,604.41,690.833,650.463,,,,,,,,,,,,,,,489.44,127.082,569.75,132.704,437.692,161.81,615.705,167.405,,,,,,,,,,,,
523.694,202.047,506.636,345.656,339.614,345.504,253.742,615.853,478.006,667.62,668.016,345.582,748.102,575.671,644.687,661.947,512.473,719.651,403.239,719.635,,,,,575.902,719.68,,,,,477.937,161.613,552.765,156.068,420.35,184.618,598.67,173.152,,,,,,,,,,,,
529.539,213.543,512.4,380.112,339.974,374.299,259.542,627.639,437.876,661.995,679.217,385.573,765.627,610.006,696.401,656.116,518.24,719.651,,,,,,,,,,,,,483.923,178.809,569.899,184.452,432.001,195.855,610.265,201.568,,,,,,,,,,,,
575.859,201.913,564.247,368.59,386.079,351.284,293.691,575.61,357.039,592.891,725.218,385.571,800.133,598.633,707.747,661.754,,,,,,,,,,,,,,,541.276,161.394,621.487,161.709,489.367,178.916,661.989,201.572,,,,,,,,,,,,
569.672,207.781,524.061,385.56,345.788,374.312,351.262,656.073,621.784,627.715,707.975,385.624,759.902,616.072,587.208,719.562,524.028,719.679,,,,,,,,,,,,,523.974,167.297,598.663,167.485,454.926,190.385,621.997,195.981,,,,,,,,,,,,
569.695,207.756,524.057,380.249,345.693,374.243,351.298,656.056,621.78,627.663,707.947,385.608,759.906,616.103,592.914,719.557,523.91,719.68,,,,,,,,,,,,,524.017,167.268,598.746,167.455,454.975,195.835,622.075,196.106,,,,,,,,,,,,
506.695,161.824,500.84,368.624,328.391,368.59,259.515,604.462,425.996,673.386,667.778,374.374,748.337,587.219,662.092,650.354,483.68,719.678,385.814,719.681,,,,,,,,,,,477.639,138.526,535.514,132.915,426.1,172.984,581.492,172.979,,,,,,,,,,,,
506.664,161.772,495.291,362.972,328.375,368.593,259.51,604.425,426.078,667.997,667.732,368.63,753.943,581.417,667.67,633.155,483.73,719.676,385.787,719.668,,,,,,,,,,,477.617,138.477,535.478,132.898,426.037,173.01,581.463,172.99,,,,,,,,,,,,
523.641,195.951,506.78,351.59,339.624,351.288,247.725,575.555,265.213,621.646,673.643,357.246,754.061,575.91,685.089,621.634,495.188,719.643,391.583,719.649,,,,,593.018,719.651,,,,,478.145,155.731,552.704,155.67,431.599,172.972,587.347,167.428,,,,,,,,,,,,
518.042,201.538,495.114,374.42,328.316,374.258,248.088,615.791,397.577,667.573,662.202,379.989,742.599,581.523,656.008,661.984,478.182,719.662,380.158,719.693,,,,,,,,,,,477.963,161.286,541.252,155.965,426.178,184.454,592.888,178.786,,,,,,,,,,,,
517.991,178.729,501.024,374.337,333.939,368.559,213.325,604.371,351.548,656.06,673.385,379.982,760.08,587.297,673.674,644.726,483.646,719.649,,,,,,,,,,,,,477.911,149.83,541.313,149.951,431.571,167.45,581.689,167.411,,,,,,,,,,,,
569.802,167.284,564.114,362.78,380.209,362.806,328.33,650.443,391.51,477.666,731.115,357.214,800.104,575.775,748.192,621.896,,,,,,,,,,,,,,,529.51,132.821,604.43,138.437,477.948,161.771,644.689,167.28,,,,,,,,,,,,
535.671,190.369,529.503,379.958,345.725,374.331,293.56,656.037,477.662,638.942,707.832,379.91,800.027,610.083,753.684,650.391,529.491,719.644,437.473,719.666,,,,,,,,,,,512.332,150.167,575.875,155.641,443.567,161.784,621.688,167.514,,,,,,,,,,,,
558.464,202.014,546.865,368.544,380.129,357.245,293.568,627.529,437.871,621.887,713.904,368.71,805.864,598.79,753.765,633.336,541.214,719.644,454.827,719.657,,,,,639.052,719.669,,,,,523.601,161.644,581.647,161.429,466.387,178.855,627.71,167.448,,,,,,,,,,,,
564.201,161.609,541.096,362.884,357.203,357.183,293.734,627.678,414.574,570.151,714.006,374.277,805.665,604.402,748.355,638.919,541.281,719.628,,,,,,,,,,,,,524.057,126.998,598.604,132.783,472.171,161.617,627.623,167.4,,,,,,,,,,,,
512.506,161.747,489.515,368.526,322.657,362.945,253.542,610.254,408.829,667.886,662.201,374.441,748.268,587.14,661.718,662.071,478.247,719.668,380.029,719.685,,,,,,,,,,,477.807,138.528,541.135,138.443,426.105,173.126,581.65,172.989,,,,,,,,,,,,
478.057,156.006,477.622,380.1,294.061,374.455,241.943,627.598,391.678,661.856,638.871,380.115,730.908,598.675,656.073,662.05,472.063,719.65,374.429,719.66,,,,,563.988,719.691,,,,,437.644,121.416,518.158,126.938,386.035,173.186,564.096,167.449,,,,,,,,,,,,
483.411,161.495,477.669,380.128,294.111,374.417,236.215,627.364,420.281,661.833,638.924,380.169,731.034,598.655,656.148,661.945,477.627,719.656,380.031,719.667,,,,,,,,,,,437.858,127.199,518.229,127.164,386.132,184.46,564.187,167.54,,,,,,,,,,,,
552.653,167.475,529.894,368.555,351.327,362.786,293.899,656.118,391.418,483.712,713.525,368.675,800.072,598.759,753.952,650.371,541.112,719.648,,,,,,,,,,,,,523.595,132.902,581.59,138.587,466.285,161.742,627.369,161.879,,,,,,,,,,,,
523.627,178.78,512.443,357.02,339.648,345.928,247.548,575.544,270.799,621.508,679.157,357.278,754.149,581.388,685.019,621.668,500.879,719.641,397.315,719.655,,,,,592.924,719.646,,,,,478.075,149.938,552.662,149.974,431.627,167.53,587.244,167.261,,,,,,,,,,,,
529.918,196.16,523.696,362.981,345.711,345.833,167.525,569.846,247.653,512.293,685.007,380.205,754.029,587.328,644.613,656.212,,,,,,,,,,,,,,,495.13,155.878,569.897,155.8,437.717,178.913,610.143,173.006,,,,,,,,,,,,
500.971,190.376,495.318,374.327,322.574,362.798,242.106,627.455,385.928,518.034,667.995,379.95,759.892,610.02,696.376,656.236,,,,,,,,,,,,,,,472.094,155.615,535.408,155.658,420.268,178.862,581.428,173.203,,,,,,,,,,,,
523.71,207.531,495.199,380.154,322.632,380.029,259.424,656.0,477.755,662.166,667.762,380.225,759.611,610.168,696.525,661.617,523.617,719.669,,,,,,,,,,,,,478.197,161.787,558.503,167.231,426.133,196.032,598.74,201.693,,,,,,,,,,,,
506.633,196.018,489.63,362.96,322.528,351.573,287.851,656.089,449.157,661.816,667.786,379.889,753.77,604.389,707.901,622.054,489.604,719.648,408.894,719.648,,,,,,,,,,,472.128,155.691,535.481,155.813,408.896,167.502,581.353,173.181,,,,,,,,,,,,
563.968,201.885,524.013,385.554,345.714,374.3,345.707,661.799,615.97,622.034,702.271,380.165,776.912,616.148,581.585,673.632,524.099,719.677,,,,,,,,,,,,,523.684,161.29,587.271,161.521,443.621,184.437,621.96,190.321,,,,,,,,,,,,
529.775,195.885,512.393,385.738,328.259,380.034,247.715,662.175,340.049,615.657,679.387,385.933,765.454,610.164,708.26,656.244,506.715,719.648,,,,,,,,,,,,,489.626,155.588,569.924,155.686,437.517,167.548,615.677,178.756,,,,,,,,,,,,
569.636,202.071,552.613,362.835,362.926,362.85,299.358,661.992,437.721,558.331,719.505,357.057,817.383,621.963,719.694,673.396,541.21,719.639,,,,,,,,,,,,,524.184,161.389,604.471,161.58,472.187,178.778,656.066,190.376,,,,,,,,,,,,
